round,emission_micro,total_supply_micro,halving_index
7076,0,270101,3
7077,0,270101,3
7078,0,270101,3
7079,0,270101,3
7080,0,270101,3
7081,0,270101,3
7082,0,270101,3
7083,0,270101,3
7084,0,270101,3
7085,0,270101,3
7086,0,270101,3
7087,0,270101,3
7088,0,270101,3
7089,0,270101,3
7090,0,270101,3
7091,0,270101,3
7092,0,270101,3
7093,0,270101,3
7094,12,270113,3
7095,0,270113,3
7096,0,270113,3
7097,0,270113,3
7098,0,270113,3
7099,0,270113,3
7100,12,270125,3
7101,12,270137,3
7102,12,270149,3
7103,0,270149,3
7104,0,270149,3
7105,0,270149,3
7106,0,270149,3
7107,12,270161,3
7108,0,270161,3
7109,0,270161,3
7110,12,270173,3
7111,0,270173,3
7112,0,270173,3
7113,0,270173,3
7114,0,270173,3
7115,12,270185,3
7116,0,270185,3
7117,0,270185,3
7118,0,270185,3
7119,0,270185,3
7120,0,270185,3
7121,0,270185,3
7122,0,270185,3
7123,0,270185,3
7124,12,270197,3
7125,0,270197,3
7126,0,270197,3
7127,0,270197,3
7128,0,270197,3
7129,0,270197,3
7130,0,270197,3
7131,0,270197,3
7132,0,270197,3
7133,0,270197,3
7134,0,270197,3
7135,0,270197,3
7136,0,270197,3
7137,0,270197,3
7138,0,270197,3
7139,0,270197,3
7140,0,270197,3
7141,0,270197,3
7142,0,270197,3
7143,0,270197,3
7144,0,270197,3
7145,0,270197,3
7146,0,270197,3
7147,0,270197,3
7148,0,270197,3
7149,0,270197,3
7150,0,270197,3
7151,0,270197,3
7152,0,270197,3
7153,0,270197,3
7154,0,270197,3
7155,12,270209,3
7156,12,270221,3
7157,12,270233,3
7158,0,270233,3
7159,0,270233,3
7160,0,270233,3
7161,0,270233,3
7162,0,270233,3
7163,0,270233,3
7164,12,270245,3
7165,0,270245,3
7166,0,270245,3
7167,0,270245,3
7168,0,270245,3
7169,0,270245,3
7170,0,270245,3
7171,0,270245,3
7172,0,270245,3
7173,12,270257,3
7174,0,270257,3
7175,0,270257,3
7176,12,270269,3
7177,0,270269,3
7178,0,270269,3
7179,0,270269,3
7180,12,270281,3
7181,0,270281,3
7182,0,270281,3
7183,0,270281,3
7184,12,270293,3
7185,0,270293,3
7186,0,270293,3
7187,0,270293,3
7188,0,270293,3
7189,12,270305,3
7190,0,270305,3
7191,12,270317,3
7192,12,270329,3
7193,0,270329,3
7194,0,270329,3
7195,0,270329,3
7196,0,270329,3
7197,0,270329,3
7198,0,270329,3
7199,0,270329,3
7200,0,270329,3
7201,0,270329,3
7202,0,270329,3
7203,0,270329,3
7204,0,270329,3
7205,12,270341,3
7206,0,270341,3
7207,12,270353,3
7208,0,270353,3
7209,0,270353,3
7210,0,270353,3
7211,0,270353,3
7212,0,270353,3
7213,12,270365,3
7214,0,270365,3
7215,0,270365,3
7216,12,270377,3
7217,12,270389,3
7218,0,270389,3
7219,0,270389,3
7220,12,270401,3
7221,0,270401,3
7222,0,270401,3
7223,0,270401,3
7224,0,270401,3
7225,0,270401,3
7226,12,270413,3
7227,12,270425,3
7228,0,270425,3
7229,0,270425,3
7230,0,270425,3
7231,0,270425,3
7232,0,270425,3
7233,0,270425,3
7234,0,270425,3
7235,0,270425,3
7236,0,270425,3
7237,0,270425,3
7238,0,270425,3
7239,0,270425,3
7240,0,270425,3
7241,0,270425,3
7242,0,270425,3
7243,0,270425,3
7244,0,270425,3
7245,0,270425,3
7246,0,270425,3
7247,0,270425,3
7248,0,270425,3
7249,0,270425,3
7250,0,270425,3
7251,0,270425,3
7252,12,270437,3
7253,0,270437,3
7254,12,270449,3
7255,0,270449,3
7256,0,270449,3
7257,0,270449,3
7258,0,270449,3
7259,0,270449,3
7260,0,270449,3
7261,0,270449,3
7262,12,270461,3
7263,0,270461,3
7264,0,270461,3
7265,0,270461,3
7266,0,270461,3
7267,0,270461,3
7268,0,270461,3
7269,0,270461,3
7270,12,270473,3
7271,0,270473,3
7272,12,270485,3
7273,0,270485,3
7274,0,270485,3
7275,0,270485,3
7276,0,270485,3
7277,0,270485,3
7278,0,270485,3
7279,0,270485,3
7280,12,270497,3
7281,12,270509,3
7282,0,270509,3
7283,12,270521,3
7284,0,270521,3
7285,0,270521,3
7286,0,270521,3
7287,0,270521,3
7288,12,270533,3
7289,0,270533,3
7290,0,270533,3
7291,12,270545,3
7292,0,270545,3
7293,0,270545,3
7294,0,270545,3
7295,0,270545,3
7296,0,270545,3
7297,12,270557,3
7298,12,270569,3
7299,12,270581,3
7300,12,270593,3
7301,0,270593,3
7302,12,270605,3
7303,0,270605,3
7304,0,270605,3
7305,0,270605,3
7306,12,270617,3
7307,0,270617,3
7308,0,270617,3
7309,12,270629,3
7310,0,270629,3
7311,12,270641,3
7312,12,270653,3
7313,0,270653,3
7314,0,270653,3
7315,12,270665,3
7316,12,270677,3
7317,0,270677,3
7318,0,270677,3
7319,0,270677,3
7320,0,270677,3
7321,0,270677,3
7322,12,270689,3
7323,12,270701,3
7324,0,270701,3
7325,0,270701,3
7326,12,270713,3
7327,0,270713,3
7328,0,270713,3
7329,0,270713,3
7330,12,270725,3
7331,0,270725,3
7332,12,270737,3
7333,12,270749,3
7334,12,270761,3
7335,0,270761,3
7336,0,270761,3
7337,0,270761,3
7338,0,270761,3
7339,0,270761,3
7340,12,270773,3
7341,0,270773,3
7342,0,270773,3
7343,0,270773,3
7344,0,270773,3
7345,0,270773,3
7346,0,270773,3
7347,0,270773,3
7348,0,270773,3
7349,0,270773,3
7350,0,270773,3
7351,0,270773,3
7352,0,270773,3
7353,0,270773,3
7354,0,270773,3
7355,0,270773,3
7356,12,270785,3
7357,0,270785,3
7358,12,270797,3
7359,12,270809,3
7360,0,270809,3
7361,0,270809,3
7362,0,270809,3
7363,0,270809,3
7364,0,270809,3
7365,0,270809,3
7366,12,270821,3
7367,0,270821,3
7368,0,270821,3
7369,0,270821,3
7370,0,270821,3
7371,0,270821,3
7372,0,270821,3
7373,0,270821,3
7374,0,270821,3
7375,0,270821,3
7376,0,270821,3
7377,0,270821,3
7378,0,270821,3
7379,12,270833,3
7380,12,270845,3
7381,0,270845,3
7382,0,270845,3
7383,0,270845,3
7384,0,270845,3
7385,0,270845,3
7386,0,270845,3
7387,12,270857,3
7388,12,270869,3
7389,12,270881,3
7390,0,270881,3
7391,0,270881,3
7392,0,270881,3
7393,0,270881,3
7394,0,270881,3
7395,0,270881,3
7396,12,270893,3
7397,0,270893,3
7398,0,270893,3
7399,0,270893,3
7400,0,270893,3
7401,0,270893,3
7402,0,270893,3
7403,12,270905,3
7404,0,270905,3
7405,0,270905,3
7406,0,270905,3
7407,12,270917,3
7408,0,270917,3
7409,0,270917,3
7410,0,270917,3
7411,0,270917,3
7412,0,270917,3
7413,12,270929,3
7414,0,270929,3
7415,0,270929,3
7416,0,270929,3
7417,0,270929,3
7418,0,270929,3
7419,0,270929,3
7420,0,270929,3
7421,12,270941,3
7422,0,270941,3
7423,0,270941,3
7424,0,270941,3
7425,0,270941,3
7426,0,270941,3
7427,12,270953,3
7428,0,270953,3
7429,0,270953,3
7430,0,270953,3
7431,0,270953,3
7432,0,270953,3
7433,0,270953,3
7434,0,270953,3
7435,0,270953,3
7436,0,270953,3
7437,0,270953,3
7438,0,270953,3
7439,0,270953,3
7440,0,270953,3
7441,0,270953,3
7442,0,270953,3
7443,0,270953,3
7444,12,270965,3
7445,0,270965,3
7446,0,270965,3
7447,0,270965,3
7448,12,270977,3
7449,0,270977,3
7450,0,270977,3
7451,12,270989,3
7452,0,270989,3
7453,0,270989,3
7454,12,271001,3
7455,0,271001,3
7456,0,271001,3
7457,0,271001,3
7458,0,271001,3
7459,0,271001,3
7460,0,271001,3
7461,12,271013,3
7462,0,271013,3
7463,0,271013,3
7464,12,271025,3
7465,0,271025,3
7466,12,271037,3
7467,0,271037,3
7468,0,271037,3
7469,0,271037,3
7470,0,271037,3
7471,0,271037,3
7472,12,271049,3
7473,0,271049,3
7474,0,271049,3
7475,0,271049,3
7476,0,271049,3
7477,0,271049,3
7478,0,271049,3
7479,0,271049,3
7480,12,271061,3
7481,0,271061,3
7482,0,271061,3
7483,0,271061,3
7484,12,271073,3
7485,0,271073,3
7486,12,271085,3
7487,0,271085,3
7488,12,271097,3
7489,0,271097,3
7490,0,271097,3
7491,0,271097,3
7492,12,271109,3
7493,0,271109,3
7494,0,271109,3
7495,0,271109,3
7496,0,271109,3
7497,0,271109,3
7498,0,271109,3
7499,0,271109,3
7500,0,271109,3
7501,12,271121,3
7502,0,271121,3
7503,0,271121,3
7504,0,271121,3
7505,0,271121,3
7506,0,271121,3
7507,0,271121,3
7508,0,271121,3
7509,0,271121,3
7510,0,271121,3
7511,0,271121,3
7512,0,271121,3
7513,0,271121,3
7514,0,271121,3
7515,0,271121,3
7516,0,271121,3
7517,0,271121,3
7518,12,271133,3
7519,0,271133,3
7520,0,271133,3
7521,0,271133,3
7522,0,271133,3
7523,0,271133,3
7524,0,271133,3
7525,12,271145,3
7526,0,271145,3
7527,0,271145,3
7528,0,271145,3
7529,0,271145,3
7530,0,271145,3
7531,12,271157,3
7532,0,271157,3
7533,0,271157,3
7534,0,271157,3
7535,0,271157,3
7536,12,271169,3
7537,0,271169,3
7538,0,271169,3
7539,0,271169,3
7540,12,271181,3
7541,0,271181,3
7542,0,271181,3
7543,12,271193,3
7544,0,271193,3
7545,0,271193,3
7546,0,271193,3
7547,0,271193,3
7548,0,271193,3
7549,0,271193,3
7550,0,271193,3
7551,12,271205,3
7552,0,271205,3
7553,0,271205,3
7554,0,271205,3
7555,0,271205,3
7556,0,271205,3
7557,0,271205,3
7558,12,271217,3
7559,0,271217,3
7560,0,271217,3
7561,0,271217,3
7562,0,271217,3
7563,12,271229,3
7564,12,271241,3
7565,0,271241,3
7566,0,271241,3
7567,0,271241,3
7568,0,271241,3
7569,0,271241,3
7570,0,271241,3
7571,0,271241,3
7572,0,271241,3
7573,0,271241,3
7574,0,271241,3
7575,12,271253,3
7576,0,271253,3
7577,0,271253,3
7578,0,271253,3
7579,0,271253,3
7580,12,271265,3
7581,0,271265,3
7582,12,271277,3
7583,0,271277,3
7584,0,271277,3
7585,0,271277,3
7586,0,271277,3
7587,0,271277,3
7588,0,271277,3
7589,0,271277,3
7590,12,271289,3
7591,0,271289,3
7592,0,271289,3
7593,0,271289,3
7594,0,271289,3
7595,0,271289,3
7596,0,271289,3
7597,12,271301,3
7598,0,271301,3
7599,0,271301,3
7600,0,271301,3
7601,0,271301,3
7602,12,271313,3
7603,0,271313,3
7604,0,271313,3
7605,0,271313,3
7606,0,271313,3
7607,0,271313,3
7608,12,271325,3
7609,0,271325,3
7610,0,271325,3
7611,0,271325,3
7612,0,271325,3
7613,0,271325,3
7614,0,271325,3
7615,0,271325,3
7616,12,271337,3
7617,12,271349,3
7618,0,271349,3
7619,0,271349,3
7620,0,271349,3
7621,12,271361,3
7622,0,271361,3
7623,0,271361,3
7624,0,271361,3
7625,12,271373,3
7626,12,271385,3
7627,0,271385,3
7628,0,271385,3
7629,0,271385,3
7630,0,271385,3
7631,0,271385,3
7632,12,271397,3
7633,0,271397,3
7634,0,271397,3
7635,0,271397,3
7636,0,271397,3
7637,0,271397,3
7638,0,271397,3
7639,0,271397,3
7640,0,271397,3
7641,0,271397,3
7642,0,271397,3
7643,0,271397,3
7644,12,271409,3
7645,0,271409,3
7646,0,271409,3
7647,0,271409,3
7648,0,271409,3
7649,0,271409,3
7650,0,271409,3
7651,0,271409,3
7652,12,271421,3
7653,0,271421,3
7654,0,271421,3
7655,0,271421,3
7656,0,271421,3
7657,0,271421,3
7658,0,271421,3
7659,0,271421,3
7660,0,271421,3
7661,12,271433,3
7662,12,271445,3
7663,0,271445,3
7664,12,271457,3
7665,0,271457,3
7666,0,271457,3
7667,12,271469,3
7668,0,271469,3
7669,12,271481,3
7670,0,271481,3
7671,0,271481,3
7672,0,271481,3
7673,0,271481,3
7674,0,271481,3
7675,12,271493,3
7676,0,271493,3
7677,12,271505,3
7678,0,271505,3
7679,0,271505,3
7680,0,271505,3
7681,0,271505,3
7682,12,271517,3
7683,0,271517,3
7684,0,271517,3
7685,0,271517,3
7686,12,271529,3
7687,12,271541,3
7688,0,271541,3
7689,0,271541,3
7690,12,271553,3
7691,0,271553,3
7692,0,271553,3
7693,0,271553,3
7694,0,271553,3
7695,0,271553,3
7696,0,271553,3
7697,0,271553,3
7698,12,271565,3
7699,0,271565,3
7700,0,271565,3
7701,0,271565,3
7702,0,271565,3
7703,0,271565,3
7704,0,271565,3
7705,0,271565,3
7706,0,271565,3
7707,0,271565,3
7708,0,271565,3
7709,0,271565,3
7710,0,271565,3
7711,12,271577,3
7712,0,271577,3
7713,0,271577,3
7714,0,271577,3
7715,12,271589,3
7716,0,271589,3
7717,0,271589,3
7718,0,271589,3
7719,0,271589,3
7720,0,271589,3
7721,0,271589,3
7722,0,271589,3
7723,0,271589,3
7724,12,271601,3
7725,0,271601,3
7726,12,271613,3
7727,0,271613,3
7728,0,271613,3
7729,0,271613,3
7730,0,271613,3
7731,0,271613,3
7732,0,271613,3
7733,0,271613,3
7734,0,271613,3
7735,0,271613,3
7736,0,271613,3
7737,0,271613,3
7738,0,271613,3
7739,0,271613,3
7740,0,271613,3
7741,0,271613,3
7742,12,271625,3
7743,12,271637,3
7744,0,271637,3
7745,12,271649,3
7746,12,271661,3
7747,0,271661,3
7748,0,271661,3
7749,12,271673,3
7750,0,271673,3
7751,0,271673,3
7752,0,271673,3
7753,0,271673,3
7754,0,271673,3
7755,0,271673,3
7756,0,271673,3
7757,0,271673,3
7758,0,271673,3
7759,0,271673,3
7760,0,271673,3
7761,12,271685,3
7762,0,271685,3
7763,0,271685,3
7764,0,271685,3
7765,0,271685,3
7766,0,271685,3
7767,0,271685,3
7768,0,271685,3
7769,12,271697,3
7770,0,271697,3
7771,0,271697,3
7772,0,271697,3
7773,0,271697,3
7774,12,271709,3
7775,0,271709,3
7776,0,271709,3
7777,0,271709,3
7778,12,271721,3
7779,0,271721,3
7780,0,271721,3
7781,0,271721,3
7782,0,271721,3
7783,0,271721,3
7784,0,271721,3
7785,0,271721,3
7786,0,271721,3
7787,0,271721,3
7788,0,271721,3
7789,0,271721,3
7790,0,271721,3
7791,0,271721,3
7792,0,271721,3
7793,12,271733,3
7794,12,271745,3
7795,0,271745,3
7796,0,271745,3
7797,0,271745,3
7798,12,271757,3
7799,0,271757,3
7800,0,271757,3
7801,0,271757,3
7802,0,271757,3
7803,12,271769,3
7804,0,271769,3
7805,0,271769,3
7806,12,271781,3
7807,12,271793,3
7808,0,271793,3
7809,0,271793,3
7810,0,271793,3
7811,0,271793,3
7812,0,271793,3
7813,0,271793,3
7814,0,271793,3
7815,12,271805,3
7816,0,271805,3
7817,12,271817,3
7818,0,271817,3
7819,12,271829,3
7820,0,271829,3
7821,12,271841,3
7822,0,271841,3
7823,0,271841,3
7824,0,271841,3
7825,0,271841,3
7826,0,271841,3
7827,12,271853,3
7828,0,271853,3
7829,0,271853,3
7830,12,271865,3
7831,12,271877,3
7832,0,271877,3
7833,0,271877,3
7834,12,271889,3
7835,0,271889,3
7836,0,271889,3
7837,0,271889,3
7838,0,271889,3
7839,12,271901,3
7840,0,271901,3
7841,0,271901,3
7842,12,271913,3
7843,0,271913,3
7844,0,271913,3
7845,0,271913,3
7846,0,271913,3
7847,12,271925,3
7848,0,271925,3
7849,0,271925,3
7850,0,271925,3
7851,0,271925,3
7852,0,271925,3
7853,0,271925,3
7854,0,271925,3
7855,0,271925,3
7856,0,271925,3
7857,0,271925,3
7858,0,271925,3
7859,0,271925,3
7860,12,271937,3
7861,12,271949,3
7862,0,271949,3
7863,0,271949,3
7864,0,271949,3
7865,0,271949,3
7866,0,271949,3
7867,12,271961,3
7868,0,271961,3
7869,0,271961,3
7870,0,271961,3
7871,12,271973,3
7872,0,271973,3
7873,0,271973,3
7874,0,271973,3
7875,0,271973,3
7876,0,271973,3
7877,0,271973,3
7878,0,271973,3
7879,0,271973,3
7880,0,271973,3
7881,12,271985,3
7882,0,271985,3
7883,0,271985,3
7884,0,271985,3
7885,0,271985,3
7886,12,271997,3
7887,0,271997,3
7888,0,271997,3
7889,12,272009,3
7890,0,272009,3
7891,0,272009,3
7892,0,272009,3
7893,12,272021,3
7894,0,272021,3
7895,0,272021,3
7896,12,272033,3
7897,0,272033,3
7898,0,272033,3
7899,0,272033,3
7900,12,272045,3
7901,0,272045,3
7902,0,272045,3
7903,12,272057,3
7904,0,272057,3
7905,0,272057,3
7906,0,272057,3
7907,0,272057,3
7908,0,272057,3
7909,0,272057,3
7910,0,272057,3
7911,0,272057,3
7912,0,272057,3
7913,0,272057,3
7914,0,272057,3
7915,0,272057,3
7916,0,272057,3
7917,0,272057,3
7918,0,272057,3
7919,0,272057,3
7920,0,272057,3
7921,12,272069,3
7922,0,272069,3
7923,0,272069,3
7924,0,272069,3
7925,0,272069,3
7926,0,272069,3
7927,0,272069,3
7928,0,272069,3
7929,0,272069,3
7930,0,272069,3
7931,0,272069,3
7932,0,272069,3
7933,0,272069,3
7934,0,272069,3
7935,0,272069,3
7936,0,272069,3
7937,0,272069,3
7938,0,272069,3
7939,0,272069,3
7940,0,272069,3
7941,0,272069,3
7942,0,272069,3
7943,12,272081,3
7944,0,272081,3
7945,0,272081,3
7946,0,272081,3
7947,12,272093,3
7948,12,272105,3
7949,0,272105,3
7950,12,272117,3
7951,0,272117,3
7952,0,272117,3
7953,0,272117,3
7954,0,272117,3
7955,0,272117,3
7956,12,272129,3
7957,0,272129,3
7958,0,272129,3
7959,0,272129,3
7960,12,272141,3
7961,0,272141,3
7962,0,272141,3
7963,12,272153,3
7964,0,272153,3
7965,0,272153,3
7966,12,272165,3
7967,0,272165,3
7968,0,272165,3
7969,0,272165,3
7970,12,272177,3
7971,0,272177,3
7972,0,272177,3
7973,0,272177,3
7974,12,272189,3
7975,0,272189,3
7976,12,272201,3
7977,0,272201,3
7978,0,272201,3
7979,0,272201,3
7980,0,272201,3
7981,12,272213,3
7982,0,272213,3
7983,0,272213,3
7984,0,272213,3
7985,0,272213,3
7986,12,272225,3
7987,0,272225,3
7988,12,272237,3
7989,0,272237,3
7990,0,272237,3
7991,0,272237,3
7992,0,272237,3
7993,0,272237,3
7994,0,272237,3
7995,0,272237,3
7996,0,272237,3
7997,0,272237,3
7998,0,272237,3
7999,12,272249,3
8000,0,272249,4
8001,0,272249,4
8002,0,272249,4
8003,0,272249,4
8004,0,272249,4
8005,0,272249,4
8006,0,272249,4
8007,0,272249,4
8008,6,272255,4
8009,0,272255,4
8010,0,272255,4
8011,0,272255,4
8012,6,272261,4
8013,0,272261,4
8014,0,272261,4
8015,0,272261,4
8016,0,272261,4
8017,0,272261,4
8018,0,272261,4
8019,0,272261,4
8020,0,272261,4
8021,0,272261,4
8022,0,272261,4
8023,0,272261,4
8024,0,272261,4
8025,0,272261,4
8026,0,272261,4
8027,0,272261,4
8028,0,272261,4
8029,0,272261,4
8030,0,272261,4
8031,0,272261,4
8032,0,272261,4
8033,0,272261,4
8034,0,272261,4
8035,0,272261,4
8036,0,272261,4
8037,0,272261,4
8038,0,272261,4
8039,0,272261,4
8040,0,272261,4
8041,0,272261,4
8042,0,272261,4
8043,0,272261,4
8044,0,272261,4
8045,0,272261,4
8046,0,272261,4
8047,0,272261,4
8048,0,272261,4
8049,6,272267,4
8050,0,272267,4
8051,0,272267,4
8052,0,272267,4
8053,0,272267,4
8054,0,272267,4
8055,0,272267,4
8056,0,272267,4
8057,0,272267,4
8058,0,272267,4
8059,0,272267,4
8060,0,272267,4
8061,0,272267,4
8062,0,272267,4
8063,0,272267,4
8064,0,272267,4
8065,0,272267,4
8066,0,272267,4
8067,0,272267,4
8068,0,272267,4
8069,0,272267,4
8070,0,272267,4
8071,0,272267,4
8072,0,272267,4
8073,0,272267,4
8074,0,272267,4
8075,0,272267,4
8076,0,272267,4
8077,0,272267,4
8078,0,272267,4
8079,0,272267,4
8080,0,272267,4
8081,6,272273,4
8082,0,272273,4
8083,0,272273,4
8084,0,272273,4
8085,0,272273,4
8086,0,272273,4
8087,0,272273,4
8088,0,272273,4
8089,0,272273,4
8090,0,272273,4
8091,0,272273,4
8092,0,272273,4
8093,0,272273,4
8094,0,272273,4
8095,0,272273,4
8096,0,272273,4
8097,0,272273,4
8098,0,272273,4
8099,0,272273,4
8100,0,272273,4
8101,6,272279,4
8102,0,272279,4
8103,0,272279,4
8104,0,272279,4
8105,0,272279,4
8106,0,272279,4
8107,0,272279,4
8108,0,272279,4
8109,0,272279,4
8110,0,272279,4
8111,0,272279,4
8112,0,272279,4
8113,0,272279,4
8114,0,272279,4
8115,6,272285,4
8116,6,272291,4
8117,0,272291,4
8118,0,272291,4
8119,0,272291,4
8120,0,272291,4
8121,0,272291,4
8122,6,272297,4
8123,0,272297,4
8124,0,272297,4
8125,0,272297,4
8126,0,272297,4
8127,0,272297,4
8128,0,272297,4
8129,0,272297,4
8130,0,272297,4
8131,0,272297,4
8132,0,272297,4
8133,0,272297,4
8134,0,272297,4
8135,0,272297,4
8136,6,272303,4
8137,0,272303,4
8138,0,272303,4
8139,0,272303,4
8140,0,272303,4
8141,0,272303,4
8142,0,272303,4
8143,0,272303,4
8144,0,272303,4
8145,0,272303,4
8146,0,272303,4
8147,0,272303,4
8148,6,272309,4
8149,0,272309,4
8150,0,272309,4
8151,0,272309,4
8152,0,272309,4
8153,0,272309,4
8154,0,272309,4
8155,0,272309,4
8156,0,272309,4
8157,6,272315,4
8158,0,272315,4
8159,0,272315,4
8160,0,272315,4
8161,0,272315,4
8162,0,272315,4
8163,0,272315,4
8164,0,272315,4
8165,0,272315,4
8166,0,272315,4
8167,0,272315,4
8168,0,272315,4
8169,0,272315,4
8170,0,272315,4
8171,0,272315,4
8172,0,272315,4
8173,0,272315,4
8174,0,272315,4
8175,0,272315,4
8176,0,272315,4
8177,0,272315,4
8178,0,272315,4
8179,0,272315,4
8180,0,272315,4
8181,0,272315,4
8182,0,272315,4
8183,0,272315,4
8184,0,272315,4
8185,0,272315,4
8186,0,272315,4
8187,0,272315,4
8188,0,272315,4
8189,0,272315,4
8190,0,272315,4
8191,0,272315,4
8192,0,272315,4
8193,6,272321,4
8194,6,272327,4
8195,6,272333,4
8196,0,272333,4
8197,0,272333,4
8198,0,272333,4
8199,0,272333,4
8200,0,272333,4
8201,0,272333,4
8202,0,272333,4
8203,0,272333,4
8204,0,272333,4
8205,0,272333,4
8206,0,272333,4
8207,0,272333,4
8208,0,272333,4
8209,0,272333,4
8210,0,272333,4
8211,0,272333,4
8212,0,272333,4
8213,0,272333,4
8214,0,272333,4
8215,0,272333,4
8216,0,272333,4
8217,0,272333,4
8218,6,272339,4
8219,0,272339,4
8220,0,272339,4
8221,0,272339,4
8222,0,272339,4
8223,0,272339,4
8224,0,272339,4
8225,0,272339,4
8226,0,272339,4
8227,0,272339,4
8228,0,272339,4
8229,0,272339,4
8230,0,272339,4
8231,0,272339,4
8232,0,272339,4
8233,0,272339,4
8234,0,272339,4
8235,0,272339,4
8236,6,272345,4
8237,0,272345,4
8238,0,272345,4
8239,0,272345,4
8240,0,272345,4
8241,0,272345,4
8242,0,272345,4
8243,0,272345,4
8244,0,272345,4
8245,0,272345,4
8246,0,272345,4
8247,0,272345,4
8248,6,272351,4
8249,0,272351,4
8250,0,272351,4
8251,0,272351,4
8252,0,272351,4
8253,0,272351,4
8254,0,272351,4
8255,0,272351,4
8256,0,272351,4
8257,0,272351,4
8258,0,272351,4
8259,0,272351,4
8260,0,272351,4
8261,6,272357,4
8262,6,272363,4
8263,0,272363,4
8264,0,272363,4
8265,0,272363,4
8266,0,272363,4
8267,0,272363,4
8268,0,272363,4
8269,0,272363,4
8270,0,272363,4
8271,0,272363,4
8272,0,272363,4
8273,6,272369,4
8274,0,272369,4
8275,0,272369,4
8276,0,272369,4
8277,0,272369,4
8278,0,272369,4
8279,0,272369,4
8280,0,272369,4
8281,0,272369,4
8282,0,272369,4
8283,0,272369,4
8284,0,272369,4
8285,6,272375,4
8286,0,272375,4
8287,6,272381,4
8288,0,272381,4
8289,0,272381,4
8290,6,272387,4
8291,0,272387,4
8292,0,272387,4
8293,0,272387,4
8294,0,272387,4
8295,0,272387,4
8296,0,272387,4
8297,0,272387,4
8298,0,272387,4
8299,0,272387,4
8300,6,272393,4
8301,0,272393,4
8302,0,272393,4
8303,6,272399,4
8304,0,272399,4
8305,0,272399,4
8306,0,272399,4
8307,0,272399,4
8308,0,272399,4
8309,6,272405,4
8310,0,272405,4
8311,0,272405,4
8312,0,272405,4
8313,6,272411,4
8314,0,272411,4
8315,0,272411,4
8316,6,272417,4
8317,0,272417,4
8318,0,272417,4
8319,0,272417,4
8320,0,272417,4
8321,0,272417,4
8322,0,272417,4
8323,0,272417,4
8324,0,272417,4
8325,0,272417,4
8326,0,272417,4
8327,0,272417,4
8328,0,272417,4
8329,0,272417,4
8330,0,272417,4
8331,0,272417,4
8332,0,272417,4
8333,0,272417,4
8334,0,272417,4
8335,0,272417,4
8336,0,272417,4
8337,0,272417,4
8338,0,272417,4
8339,0,272417,4
8340,0,272417,4
8341,0,272417,4
8342,0,272417,4
8343,0,272417,4
8344,0,272417,4
8345,6,272423,4
8346,0,272423,4
8347,0,272423,4
8348,0,272423,4
8349,0,272423,4
8350,6,272429,4
8351,6,272435,4
8352,0,272435,4
8353,0,272435,4
8354,0,272435,4
8355,6,272441,4
8356,0,272441,4
8357,0,272441,4
8358,0,272441,4
8359,0,272441,4
8360,0,272441,4
8361,0,272441,4
8362,0,272441,4
8363,0,272441,4
8364,0,272441,4
8365,0,272441,4
8366,0,272441,4
8367,0,272441,4
8368,0,272441,4
8369,0,272441,4
8370,0,272441,4
8371,0,272441,4
8372,6,272447,4
8373,0,272447,4
8374,0,272447,4
8375,0,272447,4
8376,0,272447,4
8377,0,272447,4
8378,0,272447,4
8379,0,272447,4
8380,0,272447,4
8381,0,272447,4
8382,0,272447,4
8383,0,272447,4
8384,0,272447,4
8385,0,272447,4
8386,0,272447,4
8387,0,272447,4
8388,0,272447,4
8389,0,272447,4
8390,6,272453,4
8391,0,272453,4
8392,0,272453,4
8393,0,272453,4
8394,0,272453,4
8395,0,272453,4
8396,0,272453,4
8397,0,272453,4
8398,0,272453,4
8399,0,272453,4
8400,6,272459,4
8401,0,272459,4
8402,0,272459,4
8403,0,272459,4
8404,0,272459,4
8405,0,272459,4
8406,0,272459,4
8407,0,272459,4
8408,0,272459,4
8409,0,272459,4
8410,0,272459,4
8411,0,272459,4
8412,0,272459,4
8413,0,272459,4
8414,0,272459,4
8415,0,272459,4
8416,0,272459,4
8417,0,272459,4
8418,0,272459,4
8419,0,272459,4
8420,0,272459,4
8421,0,272459,4
8422,6,272465,4
8423,0,272465,4
8424,0,272465,4
8425,0,272465,4
8426,0,272465,4
8427,0,272465,4
8428,0,272465,4
8429,0,272465,4
8430,0,272465,4
8431,0,272465,4
8432,0,272465,4
8433,0,272465,4
8434,0,272465,4
8435,0,272465,4
8436,0,272465,4
8437,0,272465,4
8438,0,272465,4
8439,6,272471,4
8440,0,272471,4
8441,0,272471,4
8442,0,272471,4
8443,6,272477,4
8444,0,272477,4
8445,0,272477,4
8446,0,272477,4
8447,0,272477,4
8448,0,272477,4
8449,0,272477,4
8450,0,272477,4
8451,6,272483,4
8452,0,272483,4
8453,0,272483,4
8454,0,272483,4
8455,0,272483,4
8456,0,272483,4
8457,0,272483,4
8458,0,272483,4
8459,6,272489,4
8460,6,272495,4
8461,0,272495,4
8462,6,272501,4
8463,0,272501,4
8464,0,272501,4
8465,0,272501,4
8466,0,272501,4
8467,0,272501,4
8468,0,272501,4
8469,6,272507,4
8470,0,272507,4
8471,0,272507,4
8472,0,272507,4
